Animal,Day,trial duration,Correct,Strategy,Trial,Correct arm,Reward zone,Start zone,Start time,End time,Learning stage,Trajectory
HM02,HM02-0622-0109.mat,2.90461415391802,1,3,15,1,1,1,2374240,2376740,2,4
HM02,HM02-0622-0109.mat,2.80134778965983,1,3,16,2,2,2,2398320,2400540,2,2
HM02,HM02-0622-0109.mat,3.13598914065498,1,3,17,2,2,2,2427800,2430280,2,2
HM02,HM02-0622-0109.mat,5.18460315209957,0,3,18,1,2,1,2451900,2456340,2,3
HM02,HM02-0622-0109.mat,2.47983041490799,1,3,19,1,1,1,2470500,2472480,2,4
HM02,HM02-0622-0109.mat,3.61603866034934,1,3,20,1,1,1,2496320,2499320,2,4
HM02,HM02-0622-0109.mat,2.47979880582573,1,3,21,1,1,1,2521600,2523660,3,4
HM02,HM02-0622-0109.mat,3.3761373924359,1,3,22,2,2,2,2544200,2547160,3,2
HM02,HM02-0622-0109.mat,4.25307542583541,1,3,23,1,1,1,2617700,2621260,3,4
HM02,HM02-0622-0109.mat,3.91810838357718,1,3,24,1,1,1,2708120,2711600,3,4
HM02,HM02-0622-0109.mat,5.35921822692314,1,3,25,2,2,2,2791380,2793720,3,2
HM02,HM02-0622-0109.mat,3.26357774778532,0,3,26,1,2,1,2899800,2902560,3,3
HM02,HM02-0622-0109.mat,2.65412154318413,0,4,1,2,1,1,2951880,2954100,1,4
HM02,HM02-0622-0109.mat,2.71981003286565,1,4,2,2,2,1,2972340,2974600,1,3
HM02,HM02-0622-0109.mat,5.19932185849419,0,4,3,2,1,1,3006800,3009040,1,4
HM02,HM02-0622-0109.mat,2.7435413876979,1,4,4,2,2,1,3026840,3029280,1,3
HM02,HM02-0622-0109.mat,3.38243823626566,0,4,5,1,2,2,3047520,3050160,1,2
HM02,HM02-0622-0109.mat,2.6160996790177,0,4,6,1,2,2,3064180,3066100,1,2
HM02,HM02-0622-0109.mat,3.18507064613537,0,4,7,1,2,2,3078520,3080920,1,2
HM02,HM02-0622-0109.mat,3.26766450843329,1,4,8,1,1,2,3092820,3095600,1,1
HM02,HM02-0622-0109.mat,2.93505136083816,0,4,9,2,1,1,3119000,3121460,1,4
HM02,HM02-0622-0109.mat,5.66316975058808,1,4,10,2,2,1,3151560,3155500,1,3
HM02,HM02-0622-0109.mat,4.22354965115697,1,4,11,2,2,1,3173220,3177060,1,3
HM02,HM02-0622-0109.mat,4.65613251830967,0,4,12,2,1,1,3201920,3204220,1,4
HM02,HM02-0622-0109.mat,5.14695530872024,1,4,13,2,2,1,3223760,3226540,1,3
HM02,HM02-0622-0109.mat,3.69611009025542,0,4,14,1,2,2,3243880,3247100,1,2
HM02,HM02-0622-0109.mat,19.1726943754692,1,4,15,1,1,2,3271680,3276500,2,1
HM02,HM02-0622-0109.mat,7.70459345856759,1,4,16,2,2,1,3298440,3305220,2,3
HM02,HM02-0622-0109.mat,5.73502745266178,1,4,17,2,2,1,3321740,3327060,2,3
HM02,HM02-0622-0109.mat,5.06457655094176,1,4,18,2,2,1,3346240,3349420,1,3
HM02,HM02-0622-0109.mat,3.69563716120852,0,4,19,1,2,2,3366960,3369860,1,2
HM02,HM02-0622-0109.mat,8.25482056121853,0,4,20,1,2,2,3380860,3387900,1,2
HM02,HM02-0622-0109.mat,5.90503151732537,0,4,21,1,2,2,3399920,3405300,1,2
HM02,HM02-0622-0109.mat,3.37505043159106,1,4,22,1,1,2,3416440,3419220,1,1
HM02,HM02-0622-0109.mat,4.11867279424768,0,4,23,1,2,2,3443720,3447280,1,2
HM02,HM02-0622-0109.mat,5.59983494836589,1,4,24,1,1,2,3461100,3463900,2,1
HM02,HM02-0622-0109.mat,3.54343555629703,1,4,25,1,1,2,3486560,3489360,2,1
HM02,HM02-0622-0109.mat,5.53899127575449,1,4,26,1,1,2,3511140,3516300,2,1
HM02,HM02-0622-0109.mat,3.68078616272668,1,4,27,2,2,1,3537680,3540880,2,3
HM02,HM02-0622-0109.mat,5.68079256769156,1,4,28,1,1,2,3562440,3567100,2,1
HM02,HM02-0622-0109.mat,4.66459661133448,0,4,29,1,2,2,3590240,3594360,2,2
HM02,HM02-0622-0109.mat,4.74351500041708,1,4,30,1,1,2,3605100,3609000,2,1
HM02,HM02-0622-0109.mat,3.22348597821191,0,4,31,2,1,1,3634640,3637440,2,4
HM02,HM02-0622-0109.mat,3.61608262958576,1,4,32,2,2,1,3658060,3661340,2,3
HM02,HM02-0622-0109.mat,3.75985977744782,1,4,33,1,1,2,3678500,3681580,2,1
HM02,HM02-0622-0109.mat,10.318596535927,0,4,34,2,1,1,3717480,3720820,2,4
HM02,HM02-0622-0109.mat,6.31876479805142,1,4,35,2,2,1,3737940,3742560,2,3
HM02,HM02-0622-0109.mat,5.35981946313875,1,4,36,1,1,2,3762660,3765440,2,1
HM02,HM02-0622-0109.mat,3.46561426602826,1,4,37,2,2,1,3786220,3789180,2,3
HM02,HM02-0622-0109.mat,5.02349423032649,1,4,38,1,1,2,3807900,3812020,2,1
HM02,HM02-0622-0109.mat,5.14344277873242,0,4,39,1,2,2,3837400,3841740,2,2
HM02,HM02-0622-0109.mat,4.1198585102017,1,4,40,1,1,2,3851660,3855260,2,1
HM02,HM02-0622-0109.mat,3.4646080425752,1,4,41,2,2,1,3877360,3880380,2,3
HM02,HM02-0622-0109.mat,5.15984052017818,0,4,42,2,1,1,3898980,3901460,2,4
HM02,HM02-0622-0109.mat,3.91882031764568,1,4,43,2,2,1,3918600,3922160,2,3
HM02,HM02-0622-0109.mat,6.39733209088938,0,4,44,2,1,1,3949580,3952420,2,4
HM02,HM02-0622-0109.mat,5.03987211324469,1,4,45,2,2,1,3972760,3976280,2,3
HM02,HM02-0622-0109.mat,7.45555625598505,1,4,46,1,1,2,3996480,4000840,2,1
HM02,HM02-0622-0109.mat,4.17458429088604,1,4,47,2,2,1,4023280,4027000,2,3
HM02,HM02-0622-0109.mat,11.3435521389366,0,4,48,1,2,2,4048460,4056220,2,2
HM02,HM02-0622-0109.mat,3.62459523831768,1,4,49,1,1,2,4066660,4069580,2,1
HM02,HM02-0622-0109.mat,4.63816341869505,1,4,50,2,2,1,4091580,4095460,2,3
HM02,HM02-0622-0109.mat,45.2655758996346,0,4,51,2,1,1,4152660,4157780,2,4
HM02,HM02-0627-0113.mat,5.73230675261757,1,1,1,1,1,1,617660,619820,4,4
HM02,HM02-0627-0113.mat,2.21557597445497,1,1,2,1,1,1,644280,645580,4,4
HM02,HM02-0627-0113.mat,7.43268097535585,1,1,3,1,1,2,670920,672720,4,1
HM02,HM02-0627-0113.mat,2.02499740545735,1,1,4,1,1,1,693700,695040,4,4
HM02,HM02-0627-0113.mat,3.04377350503493,1,1,5,1,1,1,716080,718540,3,4
HM02,HM02-0627-0113.mat,1.87983248583612,1,1,6,1,1,1,738320,739700,3,4
HM02,HM02-0627-0113.mat,2.1738543953074,1,1,7,1,1,2,758920,760440,3,1
HM02,HM02-0627-0113.mat,2.49069530740125,1,1,8,1,1,2,796460,798220,3,1
HM02,HM02-0627-0113.mat,2.09607651998959,1,1,9,1,1,1,819720,821240,3,4
HM02,HM02-0627-0113.mat,12.8407194991091,1,1,10,1,1,1,853280,855000,3,4
HM02,HM02-0627-0113.mat,2.25456007987828,1,1,11,1,1,2,878640,880340,3,1
HM02,HM02-0627-0113.mat,12.9597349932934,1,1,12,1,1,1,905600,917880,3,4
HM02,HM02-0627-0113.mat,3.04868695021121,1,1,13,1,1,1,943480,945080,3,4
HM02,HM02-0627-0113.mat,2.71676540309503,1,1,14,1,1,2,968880,970860,3,1
HM02,HM02-0627-0113.mat,2.79080216712378,1,1,15,1,1,2,993740,995640,3,1
HM02,HM02-0627-0113.mat,9.77620630117515,0,1,16,1,2,2,1074620,1083320,3,2
HM02,HM02-0627-0113.mat,2.6629598736762,1,1,17,1,1,2,1153020,1154940,3,1
HM02,HM02-0627-0113.mat,2.38299182999339,1,1,18,1,1,2,1223420,1225100,3,1
HM02,HM02-0627-0113.mat,4.23964708914737,1,1,19,1,1,1,1296980,1298740,3,4
HM02,HM02-0627-0113.mat,3.38605025925407,0,2,16,2,1,2,1323040,1325660,1,1
HM02,HM02-0627-0113.mat,7.42676016896559,1,2,17,2,2,2,1342600,1349500,1,2
HM02,HM02-0627-0113.mat,2.72076149126144,0,2,18,2,1,2,1371680,1373780,1,1
HM02,HM02-0627-0113.mat,2.73788249984985,0,2,19,2,1,2,1406480,1408720,2,1
HM02,HM02-0627-0113.mat,2.31988956177054,1,2,20,2,2,2,1423540,1425280,2,2
HM02,HM02-0627-0113.mat,2.62290411403175,1,2,21,2,2,2,1443040,1445140,2,2
HM02,HM02-0627-0113.mat,3.29978373706232,0,2,22,2,1,1,1461500,1463480,2,4
HM02,HM02-0627-0113.mat,7.46390194190307,0,2,23,2,1,1,1480140,1485420,2,4
HM02,HM02-0627-0113.mat,5.42990659045865,1,2,24,2,2,1,1505240,1507740,2,3
HM02,HM02-0627-0113.mat,3.53757884426738,1,2,25,2,2,1,1534800,1536840,2,3
HM02,HM02-0627-0113.mat,2.62505062361114,1,2,26,2,2,1,1557000,1558980,3,3
HM02,HM02-0627-0113.mat,2.8710255940822,1,2,27,2,2,2,1576160,1578060,3,2
HM02,HM02-0627-0113.mat,2.95581869231847,1,2,28,2,2,1,1594060,1596240,3,3
HM02,HM02-0627-0113.mat,2.8797865508198,1,2,29,2,2,2,1612480,1614500,3,2
HM02,HM02-0627-0113.mat,2.57410967348001,1,2,30,2,2,1,1632620,1634540,3,3
HM02,HM02-0627-0113.mat,2.61361262437188,1,2,31,2,2,2,1651020,1652740,3,2
HM02,HM02-0627-0113.mat,2.58101726491962,1,2,32,2,2,2,1671600,1673460,3,2
HM02,HM02-0627-0113.mat,2.53850915497187,1,2,33,2,2,2,1693840,1695740,3,2
HM02,HM02-0627-0113.mat,2.63005165261957,1,2,34,2,2,1,1712920,1714860,3,3
HM02,HM02-0627-0113.mat,2.34310649036055,1,2,35,2,2,1,1783120,1784760,3,3
HM02,HM02-0627-0113.mat,2.59319840243439,1,2,36,2,2,2,1861300,1862940,3,2
HM02,HM02-0627-0113.mat,2.58200950631619,1,2,37,2,2,1,1944140,1945800,3,3
HM02,HM02-0627-0113.mat,2.38774479790194,1,2,23,1,2,2,2022660,2024360,3,2
HM02,HM02-0627-0113.mat,2.1779442533683,1,3,16,2,2,2,2045460,2047120,1,2
HM02,HM02-0627-0113.mat,2.53369585493784,1,3,17,2,2,2,2066000,2067920,1,2
HM02,HM02-0627-0113.mat,4.93959892895037,0,3,18,2,2,1,2088540,2090520,1,3
HM02,HM02-0627-0113.mat,4.18351495465556,1,3,19,2,1,1,2104020,2106000,1,4
HM02,HM02-0627-0113.mat,3.43467967007667,1,3,20,2,2,2,2128000,2130720,1,2
HM02,HM02-0627-0113.mat,7.61490396388461,1,3,21,2,1,1,2154600,2156640,1,4
HM02,HM02-0627-0113.mat,3.09191594362475,1,3,22,2,2,2,2179560,2181920,1,2
HM02,HM02-0627-0113.mat,3.74852328481912,1,3,23,2,2,2,2198260,2201320,1,2
HM02,HM02-0627-0113.mat,3.37140690076275,1,3,24,2,2,2,2218140,2220760,1,2
HM02,HM02-0627-0113.mat,3.13702222978519,0,3,25,2,2,1,2242180,2244480,1,3
HM02,HM02-0627-0113.mat,2.71611926287762,1,3,26,2,1,1,2255940,2257720,1,4
HM02,HM02-0627-0113.mat,2.65598600128126,1,3,27,2,2,2,2287860,2289840,1,2
HM02,HM02-0627-0113.mat,3.14097975716202,1,3,28,2,1,1,2306320,2307840,1,4
HM02,HM02-0627-0113.mat,2.77782869412024,1,3,29,2,2,2,2327520,2329580,1,2
HM02,HM02-0627-0113.mat,9.58682554303217,0,3,30,2,1,2,2345040,2353920,1,1
HM02,HM02-0627-0113.mat,2.3668225080579,1,3,31,2,2,2,2369720,2371620,1,2
HM02,HM02-0627-0113.mat,2.71389327741186,0,3,32,2,2,1,2387940,2390080,1,3
HM02,HM02-0627-0113.mat,2.55690082580929,1,3,33,2,1,1,2400640,2402580,1,4
HM02,HM02-0627-0113.mat,2.38298383315649,0,3,34,2,2,1,2424200,2425980,1,3
HM02,HM02-0627-0113.mat,2.30606846909972,1,3,35,2,1,1,2436380,2438140,2,4
HM02,HM02-0627-0113.mat,5.26871896158235,0,3,36,2,2,1,2459560,2464200,2,3
HM02,HM02-0627-0113.mat,3.13807858401233,1,3,37,2,1,1,2475940,2478260,2,4
HM02,HM02-0627-0113.mat,2.41379813517247,1,3,38,2,2,2,2505020,2506760,2,2
HM02,HM02-0627-0113.mat,3.05470255950832,0,3,39,2,2,1,2522140,2524480,2,3
HM02,HM02-0627-0113.mat,2.24687508358191,1,3,40,2,1,1,2535240,2536960,2,4
HM02,HM02-0627-0113.mat,2.18048410041841,1,3,41,2,1,1,2557820,2559420,2,4
HM02,HM02-0627-0113.mat,2.61866563131869,1,3,42,2,2,2,2579080,2581120,3,2
HM02,HM02-0627-0113.mat,2.69379124742247,1,3,43,2,1,1,2598220,2600080,3,4
HM02,HM02-0627-0113.mat,2.22069142159316,1,3,44,2,1,1,2621380,2622920,3,4
HM02,HM02-0627-0113.mat,2.17984302916859,1,3,45,2,1,1,2642100,2643720,3,4
HM02,HM02-0627-0113.mat,2.50893815539228,1,3,46,2,2,2,2664380,2666440,3,2
HM02,HM02-0627-0113.mat,2.32580181277652,1,3,47,2,1,1,2681780,2683500,3,4
HM02,HM02-0627-0113.mat,2.26773004444355,1,3,48,2,1,1,2703740,2705400,3,4
HM02,HM02-0627-0113.mat,2.06770225320814,1,3,49,2,1,1,2727600,2729140,3,4
HM02,HM02-0627-0113.mat,3.38645249144161,0,3,50,2,1,2,2791220,2793660,3,1
HM02,HM02-0627-0113.mat,3.70590696382455,1,3,51,2,2,2,2860280,2862580,3,2
HM02,HM02-0627-0113.mat,5.29018905127025,1,3,52,2,1,1,2964600,2966100,3,4
HM02,HM02-0627-0113.mat,2.23723848971993,1,3,38,1,1,1,3032620,3034180,3,4
HM02,HM02-0627-0113.mat,2.61309236451723,1,4,16,2,2,1,3056880,3058900,2,3
HM02,HM02-0627-0113.mat,2.74156417088747,0,4,17,2,2,2,3077640,3079620,2,2
HM02,HM02-0627-0113.mat,2.47997519168785,1,4,18,2,1,2,3089320,3091020,2,1
HM02,HM02-0627-0113.mat,2.47881677043503,1,4,19,2,1,2,3111660,3113740,2,1
HM02,HM02-0627-0113.mat,2.7178441532702,1,4,20,2,1,2,3136200,3138340,2,1
HM02,HM02-0627-0113.mat,2.60208641668835,1,4,21,2,2,2,3158420,3160460,2,2
HM02,HM02-0627-0113.mat,2.48141356829693,0,4,22,2,1,1,3180900,3182780,2,4
HM02,HM02-0627-0113.mat,2.42256081259634,1,4,23,2,2,1,3197200,3199180,2,3
HM02,HM02-0627-0113.mat,2.5196253047987,0,4,24,2,2,2,3214680,3216620,2,2
HM02,HM02-0627-0113.mat,2.48274955956838,1,4,25,2,1,2,3226220,3228100,2,1
HM02,HM02-0627-0113.mat,2.56477536485756,1,4,26,2,1,2,3248980,3250660,2,1
HM02,HM02-0627-0113.mat,2.41619454665572,0,4,27,2,1,1,3270320,3272300,2,4
HM02,HM02-0627-0113.mat,2.24083106344217,1,4,28,2,2,1,3286640,3288340,2,3
HM02,HM02-0627-0113.mat,2.6389591799964,1,4,29,2,1,2,3302620,3304780,2,1
HM02,HM02-0627-0113.mat,2.54561341814979,1,4,30,2,2,1,3323460,3325340,2,3
HM02,HM02-0627-0113.mat,3.90565921703269,1,4,31,2,1,2,3370380,3373180,2,1
HM02,HM02-0627-0113.mat,2.42592696142219,0,4,32,2,1,1,3393940,3395660,2,4
HM02,HM02-0627-0113.mat,6.01173780404797,1,4,33,2,2,1,3413720,3415600,2,3
HM02,HM02-0627-0113.mat,3.34258643870994,1,4,34,2,1,2,3432020,3434460,2,1
HM02,HM02-0627-0113.mat,2.96450819102721,1,4,35,2,1,2,3455620,3457940,2,1
HM02,HM02-0627-0113.mat,2.66396183259594,0,4,36,2,1,1,3477760,3479760,2,4
HM02,HM02-0627-0113.mat,2.5484709465276,1,4,37,2,2,1,3495600,3497380,2,3
HM02,HM02-0627-0113.mat,2.73701981441813,1,4,38,2,2,1,3513220,3515320,2,3
HM02,HM02-0627-0113.mat,3.26268123661188,1,4,39,2,2,1,3530260,3532820,2,3
HM02,HM02-0627-0113.mat,3.44371946507577,1,4,40,2,1,2,3550660,3553020,2,1
HM02,HM02-0627-0113.mat,2.78452953294228,1,4,41,2,2,1,3572240,3574460,2,3
HM02,HM02-0627-0113.mat,4.41710601389362,1,4,42,2,1,2,3593200,3596080,2,1
HM02,HM02-0627-0113.mat,6.06631393365498,0,4,43,2,1,1,3693600,3696900,2,4
HM02,HM02-0627-0113.mat,2.98311115793478,1,4,44,2,2,1,3764880,3766740,2,3
HM02,HM02-0627-0113.mat,4.35412586935197,1,4,45,2,2,1,3823660,3825700,2,3
HM02,HM02-0627-0113.mat,3.19882538287522,1,4,31,1,1,2,3890480,3892660,2,1
HM02,HM02-0627-0113.mat,11.6985799473484,0,1,16,2,2,2,3930240,3932860,1,2
HM02,HM02-0627-0113.mat,3.59683548077116,1,1,17,2,1,2,3942900,3945460,1,1
HM02,HM02-0627-0113.mat,2.95979329442854,0,1,18,2,2,2,3966440,3968680,2,2
HM02,HM02-0627-0113.mat,3.61691756821685,1,1,19,2,1,2,3978460,3981120,2,1
HM02,HM02-0627-0113.mat,2.7666760885668,1,1,20,2,1,2,4005320,4007460,2,1
HM02,HM02-0627-0113.mat,3.2340068767392,1,1,21,2,1,1,4028080,4030060,2,4
HM02,HM02-0627-0113.mat,2.98992393145282,1,1,22,2,1,2,4051040,4053420,2,1
HM02,HM02-0627-0113.mat,2.87884056975836,1,1,23,2,1,2,4074380,4076640,2,1
HM02,HM02-0627-0113.mat,3.29862490440632,1,1,24,2,1,2,4102140,4104340,2,1
HM02,HM02-0627-0113.mat,2.77573542671818,1,1,25,2,1,2,4125600,4127760,2,1
HM02,HM02-0627-0113.mat,2.87374777982423,0,1,26,2,2,1,4152820,4155020,2,3
HM02,HM02-0627-0113.mat,3.06300244439551,1,1,27,2,1,1,4165840,4168000,2,4
HM02,HM02-0627-0113.mat,2.87981246021101,1,1,28,2,1,2,4188220,4190400,2,1
HM02,HM02-0627-0113.mat,2.92276206582451,1,1,29,2,1,2,4216860,4218980,2,1
HM02,HM02-0627-0113.mat,2.95969729034454,1,1,30,2,1,2,4239740,4241860,2,1
HM02,HM02-0627-0113.mat,3.87875367760405,0,1,31,2,2,1,4262660,4265700,2,3
HM02,HM02-0627-0113.mat,2.48096595263358,1,1,32,2,1,1,4277420,4279040,2,4
HM02,HM02-0627-0113.mat,2.5358396528598,1,1,33,2,1,2,4298800,4300760,2,1
HM02,HM02-0627-0113.mat,4.56424141658826,1,1,34,2,1,2,4381060,4383280,3,1
HM02,HM02-0627-0113.mat,3.83432533883206,1,1,35,2,1,1,4456660,4458540,3,4
HM02,HM02-0627-0113.mat,2.78247212968709,1,1,36,2,1,2,4516580,4518680,3,1
HM02,HM02-0627-0113.mat,2.82298707833677,1,1,22,1,1,2,4591900,4594000,3,1
HM02,HM02-0627-0113.mat,2.95971355728614,0,2,16,2,1,2,4616900,4619120,1,1
HM02,HM02-0627-0113.mat,3.92082956197073,1,2,17,2,2,2,4639520,4642360,1,2
HM02,HM02-0627-0113.mat,4.43883428760185,0,2,18,2,1,1,4661760,4664160,1,4
HM02,HM02-0627-0113.mat,2.58395917599247,0,2,19,2,1,1,4680860,4682860,1,4
HM02,HM02-0627-0113.mat,5.6916115613301,1,2,20,2,2,1,4703000,4705560,2,3
HM02,HM02-0627-0113.mat,2.95639542551701,0,2,21,2,1,1,4727220,4729520,2,4
HM02,HM02-0627-0113.mat,3.9234574763268,1,2,22,2,2,1,4746960,4749800,2,3
HM02,HM02-0627-0113.mat,3.13094175391884,0,2,23,2,1,2,4765860,4768000,2,1
HM02,HM02-0627-0113.mat,3.9924718033673,0,2,24,2,1,2,4785440,4788660,2,1
HM02,HM02-0627-0113.mat,2.54254898400432,1,2,25,2,2,2,4805260,4807420,2,2
HM02,HM02-0627-0113.mat,3.76089451462433,1,2,26,2,2,1,4826040,4828800,2,3
HM02,HM02-0627-0113.mat,7.0560419240856,1,2,27,2,2,2,4844740,4850880,2,2
HM02,HM02-0627-0113.mat,3.99978377109567,1,2,28,2,2,1,4869340,4872180,2,3
HM02,HM02-0627-0113.mat,4.78460609797602,1,2,29,2,2,2,4889300,4892140,2,2
HM02,HM02-0627-0113.mat,4.34559110328122,1,2,30,2,2,1,4913040,4916260,2,3
HM02,HM02-0627-0113.mat,4.04077842185342,0,2,31,2,1,2,4934420,4937140,2,1
HM02,HM02-0627-0113.mat,23.9721113751476,1,2,32,2,2,2,4984480,4986520,2,2
HM02,HM02-0627-0113.mat,8.06245704890793,1,2,33,2,2,1,5009560,5012020,2,3
HM02,HM02-0627-0113.mat,3.98345709195011,1,2,34,2,2,1,5032880,5035300,2,3
HM02,HM02-0627-0113.mat,7.3482842745891,1,2,35,2,2,1,5069160,5072220,2,3
HM02,HM02-0627-0113.mat,3.51990031230606,0,2,36,2,1,2,5092280,5094840,2,1
HM02,HM02-0627-0113.mat,3.0160100788773,1,2,37,2,2,2,5114320,5116800,2,2
HM02,HM02-0627-0113.mat,3.67993534864167,0,2,38,2,1,2,5132280,5135280,2,1
HM02,HM02-0627-0113.mat,2.63788962483234,1,2,39,2,2,2,5151760,5153660,2,2
HM02,HM02-0627-0113.mat,3.26358617044704,1,2,40,2,2,1,5169960,5172420,2,3
HM02,HM02-0627-0113.mat,5.50560214410122,1,2,41,2,2,1,5191560,5194380,3,3
HM02,HM02-0627-0113.mat,7.77600884666974,1,2,42,2,2,2,5216520,5219420,3,2
HM02,HM02-0627-0113.mat,4.15866850613601,1,2,43,2,2,2,5241940,5244060,3,2
HM02,HM02-0627-0113.mat,15.6223513393125,1,2,44,2,2,1,5279720,5282860,3,3
HM02,HM02-0627-0113.mat,4.99453669095714,1,2,45,2,2,2,5302880,5305180,3,2
HM02,HM02-0627-0113.mat,7.02345249544554,1,2,46,2,2,1,5331800,5337580,3,3
HM02,HM02-0627-0113.mat,19.8163156343216,1,2,47,2,2,1,5424900,5428860,3,3
HM02,HM02-0627-0113.mat,8.96019088706933,1,2,48,2,2,2,5499040,5501300,3,2
HM02,HM02-0627-0113.mat,10.7720476376849,0,2,49,2,1,1,5572920,5575140,3,4
HM02,HM02-0627-0113.mat,4.39516460631419,1,2,35,1,2,1,5653240,5656000,3,3
HM02,HM02-0627-0113.mat,9.59730844427539,0,3,16,2,2,1,5682100,5684760,1,3
HM02,HM02-0627-0113.mat,5.8399200786771,1,3,17,2,1,1,5698440,5700440,1,4
HM02,HM02-0627-0113.mat,4.35978526055534,0,3,18,2,2,1,5724740,5727640,1,3
HM02,HM02-0627-0113.mat,4.05615962743489,1,3,19,2,1,1,5740400,5742440,1,4
HM02,HM02-0627-0113.mat,5.53603408440272,1,3,20,2,2,2,5766040,5768120,1,2
HM02,HM02-0627-0113.mat,4.50365542231387,0,3,21,2,2,1,5784980,5787920,1,3
HM02,HM02-0627-0113.mat,6.31982007467318,1,3,22,2,1,1,5801820,5803960,1,4
HM02,HM02-0627-0113.mat,4.96077521671238,1,3,23,2,1,1,5828260,5830080,1,4
HM02,HM02-0627-0113.mat,3.84072552901844,0,3,24,2,1,2,5852840,5855600,1,1
HM02,HM02-0627-0113.mat,4.64350065564253,0,3,25,2,1,2,5871000,5874640,1,1
HM02,HM02-0627-0113.mat,3.35681952613561,1,3,26,2,2,2,5889980,5893000,1,2
HM02,HM02-0627-0113.mat,6.46344405817701,0,3,27,2,1,2,5914760,5918240,1,1
HM02,HM02-0627-0113.mat,4.74248288722949,1,3,28,2,2,2,5934080,5937440,1,2
HM02,HM02-0627-0113.mat,15.5162865708394,1,3,29,2,1,1,5967440,5970040,1,4
HM02,HM02-0627-0113.mat,8.07977564513223,0,3,30,2,1,2,6000040,6002520,1,1
HM02,HM02-0627-0113.mat,4.16483282116474,0,3,31,2,1,2,6020120,6023680,1,1
HM02,HM02-0627-0113.mat,6.36088315949631,1,3,32,2,2,2,6040660,6043600,1,2
HM02,HM02-0627-0113.mat,9.35734900502492,0,3,33,2,1,2,6063760,6066460,1,1
HM02,HM02-0627-0113.mat,9.023588485716,1,3,34,2,2,2,6087940,6090660,1,2
HM02,HM02-0630-0111.mat,4.39922951302114,1,1,1,1,1,1,609740,611980,4,4
HM02,HM02-0630-0111.mat,2.41594636959677,1,1,2,1,1,1,633020,634780,4,4
HM02,HM02-0630-0111.mat,4.33599308453312,0,1,3,1,2,2,656640,658780,4,2
HM02,HM02-0630-0111.mat,3.21606054653743,1,1,4,1,1,2,671640,673740,3,1
HM02,HM02-0630-0111.mat,1.99983736874593,1,1,5,1,1,1,698540,700180,3,4
HM02,HM02-0630-0111.mat,2.22460532156621,1,1,6,1,1,1,722780,724500,3,4
HM02,HM02-0630-0111.mat,2.34457100782436,1,1,7,1,1,1,752300,754220,3,4
HM02,HM02-0630-0111.mat,4.15962432425218,1,1,8,1,1,2,788000,789980,3,1
HM02,HM02-0630-0111.mat,2.90354533391168,1,1,9,1,1,2,812800,815180,3,1
HM02,HM02-0630-0111.mat,2.2236184401328,1,1,10,1,1,1,837240,838940,3,4
HM02,HM02-0630-0111.mat,2.27978137702074,1,1,11,1,1,1,861120,862980,3,4
HM02,HM02-0630-0111.mat,2.75968840659982,1,1,12,1,1,2,890560,892620,3,1
HM02,HM02-0630-0111.mat,2.27971221901536,1,1,13,1,1,1,918180,919980,3,4
HM02,HM02-0630-0111.mat,3.02256595185265,1,1,14,1,1,1,942080,944420,3,4
HM02,HM02-0630-0111.mat,2.82357905540448,1,1,15,1,1,2,966160,968300,3,1
HM02,HM02-0630-0111.mat,3.05409374117883,1,1,16,1,1,2,1061980,1064140,3,1
HM02,HM02-0630-0111.mat,5.29530935319731,0,1,17,1,2,2,1155820,1160340,3,2
HM02,HM02-0630-0111.mat,2.66273206619843,1,1,18,1,1,2,1205560,1207460,3,1
HM02,HM02-0630-0111.mat,2.95934933985085,1,1,19,1,1,2,1274360,1276700,3,1
HM02,HM02-0630-0111.mat,2.57603377387765,0,2,1,2,1,1,1300100,1302100,1,4
HM02,HM02-0630-0111.mat,4.15978765486061,1,2,2,2,2,1,1321580,1323780,1,3
HM02,HM02-0630-0111.mat,2.88085480255585,0,2,3,2,1,2,1340940,1342980,1,1
HM02,HM02-0630-0111.mat,3.45502206736624,1,2,4,2,2,2,1359260,1361460,2,2
HM02,HM02-0630-0111.mat,3.783458575933,1,2,5,2,2,2,1387880,1390360,2,2
HM02,HM02-0630-0111.mat,3.36092044510435,1,2,6,2,2,2,1408420,1411020,2,2
HM02,HM02-0630-0111.mat,3.06357841477453,1,2,7,2,2,1,1427400,1430060,2,3
HM02,HM02-0630-0111.mat,5.48228920671994,0,2,8,2,1,1,1447000,1451980,2,4
HM02,HM02-0630-0111.mat,2.28079082864817,1,2,9,2,2,1,1467900,1469740,2,3
HM02,HM02-0630-0111.mat,3.10475116631354,1,2,10,2,2,1,1487860,1490460,3,3
HM02,HM02-0630-0111.mat,2.59877449658831,1,2,11,2,2,2,1508280,1510440,3,2
HM02,HM02-0630-0111.mat,3.05604789776614,1,2,12,2,2,1,1529220,1531780,3,3
HM02,HM02-0630-0111.mat,2.48084065030613,1,2,13,2,2,2,1548360,1550240,3,2
HM02,HM02-0630-0111.mat,3.43877848551075,1,2,14,2,2,1,1571140,1574020,3,3
HM02,HM02-0630-0111.mat,2.67971812215345,1,2,15,2,2,2,1602060,1604360,3,2
HM02,HM02-0630-0111.mat,2.87983594567992,1,2,16,2,2,2,1622160,1624440,3,2
