Trial,Correct,Strategy,Start zone
1663,0,2,2
1664,0,2,2
1665,1,2,2
1666,0,2,2
1667,0,2,2
1668,0,2,2
1669,1,2,2
1670,1,2,1
1671,1,2,1
1672,1,2,1
1673,1,2,2
1674,0,2,2
1675,1,2,2
1676,0,2,1
1677,1,2,1
1678,1,2,1
1679,0,2,1
1680,1,2,1
1681,1,2,2
1682,1,2,2
1683,1,2,2
1684,1,2,1
1685,1,2,1
1686,1,2,2
1687,1,2,1
1688,1,2,1
1689,1,2,2
