Animal,Day,trial duration,Correct,Strategy,Trial,Correct arm,Reward zone,Start zone,Start time,End time,Learning stage,Trajectory
HM06,HM06-0430-0109.mat,10.5420847443319,0,4,7,1,2,2,786160,788100,2,2
HM06,HM06-0430-0109.mat,2.65460014180611,1,4,8,1,1,2,807500,810220,2,1
HM06,HM06-0430-0109.mat,1.65264092991442,1,4,9,2,2,1,832400,834880,2,3
HM06,HM06-0430-0109.mat,2.57508575065481,1,4,10,2,2,1,867960,870760,2,3
HM06,HM06-0430-0109.mat,8.69375272184315,1,4,11,2,2,1,890820,899740,2,3
HM06,HM06-0430-0109.mat,2.24565637276655,1,4,12,1,1,2,920800,923380,2,1
HM06,HM06-0430-0109.mat,2.32451153767872,1,4,13,1,1,2,966340,968460,2,1
HM06,HM06-0430-0109.mat,2.47976779433109,0,4,14,2,1,1,989340,991980,2,4
HM06,HM06-0430-0109.mat,13.726818807494,1,4,15,2,2,1,1021300,1023520,2,3
HM06,HM06-0430-0109.mat,2.47094801354665,1,4,16,2,2,1,1042160,1044700,2,3
HM06,HM06-0430-0109.mat,3.76568493852288,0,4,17,1,2,2,1063600,1067240,2,2
HM06,HM06-0430-0109.mat,6.22158847032916,0,4,18,1,2,2,1079660,1085760,2,2
HM06,HM06-0430-0109.mat,2.4068108163027,1,4,19,1,1,2,1098420,1100760,2,1
HM06,HM06-0430-0109.mat,2.71980436929647,0,4,20,2,1,1,1148500,1151340,2,4
HM06,HM06-0430-0109.mat,11.8464091219699,1,4,21,2,2,1,1176160,1201900,2,3
HM06,HM06-0430-0109.mat,3.28911930665154,1,4,22,2,2,1,1272220,1275740,2,3
HM06,HM06-0430-0109.mat,3.2135699874877,1,4,23,1,1,2,1293220,1296380,3,1
HM06,HM06-0430-0109.mat,3.06398964815402,1,4,24,1,1,2,1317460,1320140,3,1
HM06,HM06-0430-0109.mat,3.09302697452495,1,4,25,1,1,2,1338300,1341000,3,1
HM06,HM06-0430-0109.mat,2.70064943961562,1,4,26,1,1,2,1361400,1363740,3,1
HM06,HM06-0430-0109.mat,9.52375469144659,1,4,27,2,2,1,1390900,1394280,3,3
HM06,HM06-0430-0109.mat,2.32784759913915,1,4,28,1,1,2,1414520,1416960,3,1
HM06,HM06-0430-0109.mat,2.70383874076175,1,4,29,1,1,2,1436480,1438920,3,1
HM06,HM06-0430-0109.mat,2.3257887926461,1,4,30,1,1,2,1466460,1468620,3,1
HM06,HM06-0430-0109.mat,2.4738867483025,1,4,31,2,2,1,1487320,1490040,3,3
HM06,HM06-0430-0109.mat,2.47964951101917,1,4,32,2,2,1,1519420,1522100,3,3
HM06,HM06-0430-0109.mat,1.88884989005856,0,1,1,1,2,1,1529440,1532120,1,3
HM06,HM06-0430-0109.mat,2.65797808545069,0,1,2,1,2,1,1540140,1543040,1,3
HM06,HM06-0430-0109.mat,2.82023723127742,0,1,3,1,2,1,1557540,1560560,1,3
HM06,HM06-0430-0109.mat,2.89811904305901,0,1,4,1,2,1,1573300,1576400,1,3
HM06,HM06-0430-0109.mat,2.97678553544319,1,1,5,1,1,1,1589780,1592940,1,4
HM06,HM06-0430-0109.mat,10.4056291289768,0,1,6,1,2,2,1617420,1627440,2,2
HM06,HM06-0430-0109.mat,3.11977537812182,1,1,7,1,1,2,1647000,1649980,2,1
HM06,HM06-0430-0109.mat,3.03078749036553,1,1,8,1,1,1,1705700,1708960,2,4
HM06,HM06-0430-0109.mat,2.63170421147462,1,1,9,1,1,2,1743860,1746380,2,1
HM06,HM06-0430-0109.mat,2.34556134265361,1,1,10,1,1,1,1795140,1797660,2,4
HM06,HM06-0430-0109.mat,3.05362184514773,1,1,11,1,1,2,1899680,1902500,2,1
HM06,HM06-0430-0109.mat,2.97004800520512,1,1,12,1,1,2,1923340,1926160,2,1
HM06,HM06-0430-0109.mat,2.63980469795299,1,1,13,1,1,2,1947740,1950100,2,1
HM06,HM06-0430-0109.mat,3.08877018067767,0,1,14,1,2,1,1968400,1971600,2,3
HM06,HM06-0430-0109.mat,2.81777629936104,1,1,15,1,1,1,1987980,1991120,2,4
HM06,HM06-0430-0109.mat,2.33729633039155,1,1,16,1,1,1,2066200,2068760,3,4
HM06,HM06-0430-0109.mat,2.41658057523231,1,1,17,1,1,2,2091340,2093500,3,1
HM06,HM06-0430-0109.mat,2.53471170350845,1,1,18,1,1,1,2123180,2125900,3,4
HM06,HM06-0430-0109.mat,2.95976219482491,1,1,19,1,1,2,2146700,2149220,3,1
HM06,HM06-0430-0109.mat,3.11177728633156,0,2,1,2,1,2,2169640,2172180,1,1
HM06,HM06-0430-0109.mat,3.43285025408318,0,2,2,2,1,2,2184540,2187500,1,1
HM06,HM06-0430-0109.mat,9.62388399693032,0,2,3,2,1,2,2205300,2215640,1,1
HM06,HM06-0430-0109.mat,3.88873501176157,1,2,4,2,2,2,2233740,2237180,1,2
HM06,HM06-0430-0109.mat,2.37953128643166,0,2,5,2,1,2,2289020,2291240,1,1
HM06,HM06-0430-0109.mat,2.76790472598055,1,2,6,2,2,2,2304820,2307140,2,2
HM06,HM06-0430-0109.mat,2.64284761415392,0,2,7,2,1,1,2324920,2327740,2,4
HM06,HM06-0430-0109.mat,1.13353249428605,1,2,8,2,2,1,2343960,2357860,2,3
HM06,HM06-0430-0109.mat,4.39398952536661,0,2,9,2,1,2,2404520,2408660,2,1
HM06,HM06-0430-0109.mat,4.09606474499925,1,2,10,2,2,2,2423860,2427600,2,2
HM06,HM06-0430-0109.mat,2.85661699371048,1,2,11,2,2,1,2447460,2450580,2,3
HM06,HM06-0430-0109.mat,3.37401230776931,0,2,12,2,1,2,2469460,2473020,2,1
HM06,HM06-0430-0109.mat,2.86845619859529,1,2,13,2,2,2,2487840,2490500,2,2
HM06,HM06-0430-0109.mat,4.22198538295991,1,2,14,2,2,2,2508820,2511480,2,2
HM06,HM06-0430-0109.mat,8.85260835388132,0,2,15,2,1,2,2535280,2544080,2,1
HM06,HM06-0430-0109.mat,6.57150008608465,1,2,16,2,2,2,2560200,2562760,2,2
HM06,HM06-0430-0109.mat,14.9355819205552,1,2,17,2,2,1,2578940,2581500,2,3
HM06,HM06-0430-0109.mat,17.8489609552727,0,2,18,2,1,2,2600600,2603160,2,1
HM06,HM06-0430-0109.mat,6.61444483508784,1,2,19,2,2,2,2653500,2656320,2,2
HM06,HM06-0430-0109.mat,18.8166125653559,1,2,20,2,2,1,2673720,2678940,2,3
HM06,HM06-0430-0109.mat,15.2834754288384,0,2,21,2,1,2,2692800,2698020,2,1
HM06,HM06-0430-0109.mat,1.91489208021221,0,2,22,2,1,2,2695500,2700720,2,1
HM06,HM06-0430-0109.mat,15.571771432909,1,2,23,2,2,2,2714320,2717060,2,2
HM06,HM06-0430-0109.mat,3.77283382826446,1,2,24,2,2,2,2733840,2737720,2,2
HM06,HM06-0430-0109.mat,3.38085780617607,1,2,25,2,2,1,2758400,2761980,2,3
HM06,HM06-0430-0109.mat,3.06405466508734,1,2,26,2,2,1,2779000,2782280,2,3
HM06,HM06-0430-0109.mat,2.89961801204518,0,2,27,2,1,1,2802540,2805620,2,4
HM06,HM06-0430-0109.mat,2.63787367611485,1,2,28,2,2,1,2820820,2823480,2,3
HM06,HM06-0430-0109.mat,2.71880866819039,1,2,29,2,2,2,2865400,2867640,3,2
HM06,HM06-0430-0109.mat,2.40065760364358,1,2,30,2,2,1,2887900,2890400,3,3
HM06,HM06-0430-0109.mat,2.87501081596904,1,2,31,2,2,1,2908860,2911880,3,3
HM06,HM06-0430-0109.mat,2.71981632104903,1,2,32,2,2,2,2929880,2932340,3,2
HM06,HM06-0430-0109.mat,5.11984389316161,1,2,33,2,2,1,2952820,2958040,3,3
HM06,HM06-0430-0109.mat,5.37671010326821,1,2,34,2,2,1,2980460,2986040,3,3
HM06,HM06-0430-0109.mat,3.2087532690479,1,2,35,2,2,1,3005540,3008800,3,3
HM06,HM06-0430-0109.mat,2.74362429922757,1,2,36,2,2,2,3027460,3030160,3,2
HM06,HM06-0430-0109.mat,2.90444418978662,0,3,1,1,2,1,3048180,3066780,1,3
HM06,HM06-0430-0109.mat,2.79778039572246,0,3,2,1,2,1,3085900,3088820,1,3
HM06,HM06-0430-0109.mat,20.023879000684,0,3,3,1,2,1,3136540,3139540,1,3
HM06,HM06-0430-0109.mat,25.8948964668591,1,3,4,1,1,1,3176880,3182500,1,4
HM06,HM06-0430-0109.mat,5.5049552069535,0,3,5,1,2,1,3201800,3207340,1,3
HM06,HM06-0430-0109.mat,2.73706103334946,1,3,6,1,1,1,3225020,3228020,1,4
HM06,HM06-0430-0109.mat,3.49665573614054,1,3,7,1,1,1,3247560,3251080,1,4
HM06,HM06-0430-0109.mat,105.103348488013,0,3,8,2,1,2,3374120,3379820,1,1
HM06,HM06-0430-0109.mat,3.46055947348226,1,3,9,2,2,2,3398240,3401240,1,2
HM06,HM06-0430-0109.mat,7.17571978645668,0,3,10,1,2,1,3458200,3475600,1,3
HM06,HM06-0430-0109.mat,3.93276486278174,0,3,11,1,2,1,3493100,3497560,1,3
HM06,HM06-0430-0109.mat,2.87584136067133,1,3,12,1,1,1,3509580,3512780,2,4
HM06,HM06-0430-0109.mat,2.46399832468594,1,3,13,1,1,1,3551180,3553940,2,4
HM06,HM06-0430-0109.mat,3.05620663085367,1,3,14,1,1,1,3573480,3576780,2,4
HM06,HM06-0430-0109.mat,14.7805874433193,1,3,15,2,2,2,3596440,3610840,2,2
HM06,HM06-0430-0109.mat,3.37461195542283,0,3,16,2,1,2,3631880,3635160,2,1
HM06,HM06-0430-0109.mat,3.25576832552009,1,3,17,2,2,2,3652020,3655040,2,2
HM06,HM06-0430-0109.mat,3.11601914649405,1,3,18,2,2,2,3676560,3679480,2,2
HM06,HM06-0430-0109.mat,3.83872496921973,1,3,19,2,2,2,3696980,3701060,2,2
HM06,HM06-0430-0109.mat,17.6097803570177,1,3,20,1,1,1,3733480,3736080,2,4
HM06,HM06-0430-0109.mat,63.0512562740028,1,3,21,2,2,2,3812780,3821640,2,2
HM06,HM06-0430-0109.mat,3.51771715053136,1,3,22,2,2,2,3846880,3850260,2,2
HM06,HM06-0430-0109.mat,3.05460742930548,0,3,23,1,2,1,3887300,3890600,2,3
HM06,HM06-0430-0109.mat,3.28072784604861,0,3,24,1,2,1,3906780,3910260,2,3
HM06,HM06-0430-0109.mat,2.39694025425001,1,3,25,1,1,1,3920340,3922960,2,4
HM06,HM06-0430-0109.mat,3.13464682971589,1,3,26,2,2,2,3941680,3944560,2,2
HM06,HM06-0430-0109.mat,2.89575997731102,1,3,27,1,1,1,3960940,3963960,2,4
HM06,HM06-0430-0109.mat,10.9406123688294,0,3,28,2,1,2,3982580,3993360,2,1
HM06,HM06-0430-0109.mat,5.97480888473666,1,3,29,2,2,2,4030600,4036140,2,2
HM06,HM06-0430-0109.mat,3.43964682838124,1,3,30,1,1,1,4057720,4061300,3,4
HM06,HM06-0430-0109.mat,2.96861874076175,1,3,31,2,2,2,4086480,4088920,3,2
HM06,HM06-0430-0109.mat,5.5040403633573,1,3,32,2,2,2,4112380,4117800,3,2
HM06,HM06-0430-0109.mat,2.8876395812549,1,3,33,1,1,1,4145980,4149180,3,4
HM06,HM06-0430-0109.mat,3.18191117332043,1,3,34,1,1,1,4168040,4171380,3,4
HM06,HM06-0430-0109.mat,0.790914465557798,1,3,35,1,1,1,4190000,4200100,3,4
HM06,HM06-0430-0109.mat,4.24081652825278,1,3,36,2,2,2,4218940,4222960,3,2
HM06,HM06-0430-0109.mat,3.37549816286015,1,3,37,1,1,1,4252580,4256220,3,4
HM06,HM06-0430-0109.mat,3.77660331192339,1,3,38,2,2,2,4275020,4278300,3,2
HM06,HM06-0430-0109.mat,1.57841373584024,0,4,1,2,1,1,4296620,4314060,1,4
HM06,HM06-0430-0109.mat,4.00086045044294,1,4,2,2,2,1,4329340,4333540,1,3
HM06,HM06-0430-0109.mat,2.94495124372299,0,4,3,2,1,1,4351980,4355080,1,4
HM06,HM06-0502-0107.mat,23.9092229044464,0,4,1,2,1,1,626240,650440,2,4
HM06,HM06-0502-0107.mat,5.05785916197874,0,4,2,2,1,1,668160,673360,2,4
HM06,HM06-0502-0107.mat,3.51165885868151,1,4,3,2,2,1,688940,692900,2,3
HM06,HM06-0502-0107.mat,5.44473455786671,1,4,4,2,2,1,717260,722980,2,3
HM06,HM06-0502-0107.mat,3.97629673079618,0,4,5,1,2,2,752960,756220,2,2
HM06,HM06-0502-0107.mat,6.18351455126024,0,4,6,1,2,2,773260,776300,2,2
HM06,HM06-0502-0107.mat,2.05599249664671,1,4,7,1,1,2,790020,791760,2,1
HM06,HM06-0502-0107.mat,2.40086517487137,1,4,8,2,2,1,815080,817560,2,3
HM06,HM06-0502-0107.mat,2.22596881143521,0,4,9,2,1,1,841200,843520,2,4
HM06,HM06-0502-0107.mat,2.53377634281596,1,4,10,2,2,1,871620,874220,2,3
HM06,HM06-0502-0107.mat,2.38498060399191,1,4,11,2,2,1,896940,899400,2,3
HM06,HM06-0502-0107.mat,3.29608001841805,1,4,12,1,1,2,918920,921760,2,1
HM06,HM06-0502-0107.mat,2.88168327861304,0,4,13,1,2,2,947360,949620,2,2
HM06,HM06-0502-0107.mat,2.2219247842886,1,4,14,1,1,2,962580,964500,2,1
HM06,HM06-0502-0107.mat,13.8283463814538,1,4,15,2,2,1,1008820,1012380,2,3
HM06,HM06-0502-0107.mat,2.29460515805489,0,4,16,2,1,1,1032940,1037420,2,4
HM06,HM06-0502-0107.mat,2.18344106524394,1,4,17,2,2,1,1055080,1057300,2,3
HM06,HM06-0502-0107.mat,2.3987169716322,0,4,18,1,2,2,1083940,1085820,2,2
HM06,HM06-0502-0107.mat,13.3367218303938,0,4,19,1,2,2,1119580,1121520,2,2
HM06,HM06-0502-0107.mat,2.55983081519889,0,4,20,1,2,2,1161020,1163200,2,2
HM06,HM06-0502-0107.mat,2.23684790594783,1,4,21,1,1,2,1175500,1177380,2,1
HM06,HM06-0502-0107.mat,3.17689254569478,1,4,22,2,2,1,1197660,1200940,2,3
HM06,HM06-0502-0107.mat,2.66087617965606,0,4,23,2,1,1,1220460,1223240,2,4
HM06,HM06-0502-0107.mat,2.49271821585153,1,4,24,2,2,1,1238340,1240880,2,3
HM06,HM06-0502-0107.mat,2.90349844547657,1,4,25,1,1,2,1264440,1266960,2,1
HM06,HM06-0502-0107.mat,2.62669120037637,0,4,26,1,2,2,1286320,1288320,2,2
HM06,HM06-0502-0107.mat,2.61609679986387,0,4,27,1,2,2,1303800,1306120,2,2
HM06,HM06-0502-0107.mat,2.8557400052051,1,4,28,1,1,2,1320500,1322860,2,1
HM06,HM06-0502-0107.mat,3.06162747792837,1,4,29,1,1,2,1343500,1346020,2,1
HM06,HM06-0502-0107.mat,20.8659192638786,0,4,30,1,2,2,1388540,1396540,2,2
HM06,HM06-0502-0107.mat,3.359751209185,1,4,31,1,1,2,1412080,1414740,2,1
HM06,HM06-0502-0107.mat,3.90833547276331,0,4,32,2,1,1,1454900,1458960,2,4
HM06,HM06-0502-0107.mat,2.96565031230606,0,4,33,2,1,1,1473680,1476780,2,4
HM06,HM06-0502-0107.mat,2.03375056955817,1,4,34,2,2,1,1506280,1508380,2,3
HM06,HM06-0502-0107.mat,2.89266622690236,1,4,35,1,1,2,1528220,1530740,2,1
HM06,HM06-0502-0107.mat,5.91473274909411,0,4,36,1,2,2,1550740,1556120,2,2
HM06,HM06-0502-0107.mat,2.94504376388861,1,4,37,1,1,2,1576180,1578500,2,1
HM06,HM06-0502-0107.mat,2.87168013353086,1,4,38,1,1,2,1605920,1608140,2,1
HM06,HM06-0502-0107.mat,2.99873505535425,1,4,39,2,2,1,1630560,1633660,2,3
HM06,HM06-0502-0107.mat,4.24682473223759,0,4,40,2,1,1,1680040,1684380,2,4
HM06,HM06-0502-0107.mat,2.34398189926128,1,4,41,2,2,1,1699220,1701660,2,3
HM06,HM06-0502-0107.mat,3.41259534043362,1,4,42,2,2,1,1721260,1724720,2,3
HM06,HM06-0502-0107.mat,3.17903133470801,0,4,43,1,2,2,1742480,1745420,2,2
HM06,HM06-0502-0107.mat,2.6390220766351,1,4,44,1,1,2,1758040,1760360,2,1
HM06,HM06-0502-0107.mat,2.72056531500871,1,4,45,2,2,1,1779980,1782820,2,3
HM06,HM06-0502-0107.mat,3.22152868811435,1,4,46,1,1,2,1802120,1805040,2,1
HM06,HM06-0502-0107.mat,3.47789753458389,1,4,47,2,2,1,1829520,1833140,2,3
HM06,HM06-0502-0107.mat,2.72182021781346,1,4,48,1,1,2,1852500,1854880,2,1
HM06,HM06-0502-0107.mat,2.89295499589598,0,4,49,1,2,2,1873500,1875820,2,2
HM06,HM06-0502-0107.mat,17.3349513353086,1,4,50,1,1,2,1917660,1919500,2,1
HM06,HM06-0502-0107.mat,2.86356046125203,0,4,51,1,2,2,1938220,1940480,2,2
HM06,HM06-0502-0107.mat,2.45560222618166,1,4,52,1,1,2,1956640,1958640,2,1
HM06,HM06-0502-0107.mat,2.4153686803067,0,4,53,2,1,1,2000420,2003020,2,4
HM06,HM06-0502-0107.mat,11.2205539618826,1,4,54,2,2,1,2026380,2028640,2,3
HM06,HM06-0502-0107.mat,8.9035927498949,1,4,55,2,2,1,2051120,2060360,2,3
HM06,HM06-0502-0107.mat,2.30163664791496,1,4,56,1,1,2,2078880,2080880,2,1
HM06,HM06-0502-0107.mat,2.74448413945667,1,4,57,2,2,1,2100220,2103000,3,3
HM06,HM06-0502-0107.mat,3.4570644952053,1,4,58,1,1,2,2128140,2130980,3,1
HM06,HM06-0502-0107.mat,3.09469234149466,1,4,59,1,1,2,2152680,2155120,3,1
HM06,HM06-0502-0107.mat,2.79588545874957,1,4,60,1,1,2,2202940,2205300,3,1
HM06,HM06-0502-0107.mat,2.50393392524674,1,4,61,2,2,1,2223240,2225820,3,3
HM06,HM06-0502-0107.mat,3.36070239434646,0,4,62,1,2,2,2244180,2247060,3,2
HM06,HM06-0502-0107.mat,2.63391300474465,1,4,63,1,1,2,2259580,2261700,3,1
HM06,HM06-0502-0107.mat,2.40078611939701,1,4,64,2,2,1,2281040,2283580,3,3
HM06,HM06-0502-0107.mat,4.57466585653941,1,4,65,1,1,2,2301240,2305120,3,1
HM06,HM06-0502-0107.mat,3.55149328942363,1,4,66,1,1,2,2325440,2328500,3,1
HM06,HM06-0502-0107.mat,4.13063754179096,0,1,1,1,2,2,2354700,2358200,1,2
HM06,HM06-0502-0107.mat,2.49603932053412,1,1,2,1,1,2,2372960,2374940,1,1
HM06,HM06-0502-0107.mat,3.05494313727453,0,1,3,1,2,1,2392860,2395980,1,3
HM06,HM06-0502-0107.mat,3.22401911873636,0,1,4,1,2,1,2421120,2424460,1,3
HM06,HM06-0502-0107.mat,2.720801997958,1,1,5,1,1,1,2440700,2443540,2,4
HM06,HM06-0502-0107.mat,2.69661570739325,1,1,6,1,1,2,2461700,2463880,2,1
HM06,HM06-0502-0107.mat,4.98509091910072,1,1,7,1,1,1,2480600,2485620,2,4
HM06,HM06-0502-0107.mat,9.90060984064383,1,1,8,1,1,2,2503580,2512760,2,1
HM06,HM06-0502-0107.mat,3.46164214229945,1,1,9,1,1,2,2529820,2532760,2,1
HM06,HM06-0502-0107.mat,3.18588211947709,0,1,10,1,2,1,2556420,2556860,2,3
HM06,HM06-0502-0107.mat,12.3358719725331,1,1,11,1,1,1,2573000,2585460,2,4
HM06,HM06-0502-0107.mat,3.02155848131169,0,1,12,1,2,1,2605900,2608960,2,3
HM06,HM06-0502-0107.mat,80.9009499709716,1,1,13,1,1,1,2703140,2707200,2,4
HM06,HM06-0502-0107.mat,6.64989275790274,1,1,14,1,1,1,2749360,2756020,2,4
HM06,HM06-0502-0107.mat,3.67306552221177,1,1,15,1,1,2,2775800,2778920,2,1
HM06,HM06-0502-0107.mat,14.6486785259554,0,1,16,1,2,1,2807260,2809920,2,3
HM06,HM06-0502-0107.mat,2.45963488718945,1,1,17,1,1,1,2827400,2830020,2,4
HM06,HM06-0502-0107.mat,2.63084815319013,1,1,18,1,1,1,2848140,2850940,2,4
HM06,HM06-0502-0107.mat,3.3598369402014,1,1,19,1,1,2,2869340,2872200,2,1
HM06,HM06-0502-0107.mat,2.88092052811756,0,1,20,1,2,1,2892640,2895780,2,3
HM06,HM06-0502-0107.mat,2.95680349242257,1,1,21,1,1,1,2910600,2913740,2,4
HM06,HM06-0502-0107.mat,3.25460109807611,1,1,22,1,1,1,2933360,2936940,3,4
HM06,HM06-0502-0107.mat,33.3906937668916,1,1,23,1,1,1,2988640,2991000,3,4
HM06,HM06-0502-0107.mat,2.82302642289444,1,1,24,1,1,2,3021080,3023320,3,1
HM06,HM06-0502-0107.mat,6.65304025344838,1,1,25,1,1,1,3039860,3046680,3,4
HM06,HM06-0502-0107.mat,4.17660790074273,1,1,26,1,1,1,3069160,3073420,3,4
HM06,HM06-0502-0107.mat,2.95776193569698,1,1,27,1,1,1,3094020,3097160,3,4
HM06,HM06-0502-0107.mat,3.29070987067326,0,2,1,2,1,2,3119460,3122260,1,1
HM06,HM06-0502-0107.mat,3.25376668835459,0,2,2,2,1,2,3136620,3139460,1,1
HM06,HM06-0502-0107.mat,4.45461454225141,1,2,3,2,2,2,3156220,3160140,1,2
HM06,HM06-0502-0107.mat,3.65960702888831,0,2,4,2,1,1,3180000,3183780,1,4
HM06,HM06-0510-0109.mat,9.105427715587,1,3,1,1,1,1,637020,644140,2,4
HM06,HM06-0510-0109.mat,8.16858967851721,1,3,2,1,1,1,665280,673240,2,4
HM06,HM06-0510-0109.mat,3.84162802889508,1,3,3,2,2,2,695280,698480,2,2
HM06,HM06-0510-0109.mat,3.58262887839709,1,3,4,1,1,1,719340,722880,2,4
HM06,HM06-0510-0109.mat,2.71373505613854,1,3,5,1,1,1,745760,748360,2,4
HM06,HM06-0510-0109.mat,2.4847074896982,0,3,6,1,2,1,766980,769480,2,3
HM06,HM06-0510-0109.mat,2.29468209839676,1,3,7,1,1,1,786800,789120,2,4
HM06,HM06-0510-0109.mat,4.16677004587845,1,3,8,2,2,2,809900,813460,2,2
HM06,HM06-0510-0109.mat,3.27986524482408,0,3,9,2,1,2,832680,835460,2,1
HM06,HM06-0510-0109.mat,2.94356620977294,1,3,10,2,2,2,866740,869400,2,2
HM06,HM06-0510-0109.mat,2.58979947515057,1,3,11,1,1,1,894740,897220,2,4
HM06,HM06-0510-0109.mat,3.52458299994995,1,3,12,1,1,1,921660,924880,2,4
HM06,HM06-0510-0109.mat,2.94408566957508,1,3,13,2,2,2,942000,944460,3,2
HM06,HM06-0510-0109.mat,2.4057920915567,1,3,14,1,1,1,963360,965700,3,4
HM06,HM06-0510-0109.mat,2.47359337481857,1,3,15,1,1,1,998200,1000580,3,4
HM06,HM06-0510-0109.mat,8.52774275570978,0,4,1,1,2,2,1019960,1024400,1,2
HM06,HM06-0510-0109.mat,0.263162180143808,0,4,2,1,2,2,1021020,1025460,1,2
HM06,HM06-0510-0109.mat,5.5831277346057,0,4,3,1,2,2,1027380,1031820,1,2
HM06,HM06-0510-0109.mat,38.5568474483242,1,4,4,1,1,2,1069140,1071220,2,1
HM06,HM06-0510-0109.mat,3.0499014327422,1,4,5,1,1,2,1120520,1123120,2,1
HM06,HM06-0510-0109.mat,3.05654158022055,0,4,6,1,2,2,1146700,1149260,2,2
HM06,HM06-0510-0109.mat,2.52981015765503,1,4,7,1,1,2,1163960,1166120,2,1
HM06,HM06-0510-0109.mat,2.93675188201732,1,4,8,1,1,2,1183460,1185900,2,1
HM06,HM06-0510-0109.mat,3.3439276835555,0,4,9,2,1,1,1208200,1210840,2,4
HM06,HM06-0510-0109.mat,2.70401109524366,1,4,10,2,2,1,1226040,1228720,2,3
HM06,HM06-0510-0109.mat,3.39987193640413,0,4,11,1,2,2,1250520,1253360,2,2
HM06,HM06-0510-0109.mat,2.47379519727732,1,4,12,1,1,2,1265700,1267720,2,1
HM06,HM06-0510-0109.mat,5.26496807861063,0,4,13,1,2,2,1286040,1290600,2,2
HM06,HM06-0510-0109.mat,2.70598552476602,1,4,14,1,1,2,1305700,1308080,2,1
HM06,HM06-0510-0109.mat,2.58498006906792,1,4,15,1,1,2,1336940,1339080,2,1
HM06,HM06-0510-0109.mat,10.2086692737859,0,4,16,2,1,1,1364960,1375120,2,4
HM06,HM06-0510-0109.mat,3.06196926744632,0,4,17,2,1,1,1389140,1392200,2,4
HM06,HM06-0510-0109.mat,2.9440367184398,1,4,18,2,2,1,1408080,1410960,2,3
HM06,HM06-0510-0109.mat,2.79789700939257,0,4,19,2,1,1,1431320,1434040,1,4
HM06,HM06-0510-0109.mat,2.428645376954,0,4,20,2,1,1,1458800,1461200,1,4
HM06,HM06-0510-0109.mat,2.87075260773094,1,4,21,2,2,1,1476180,1479000,1,3
HM06,HM06-0510-0109.mat,2.39788492617741,0,4,22,2,1,1,1494960,1497300,1,4
HM06,HM06-0510-0109.mat,4.34248130661817,0,4,23,2,1,1,1514520,1518820,1,4
HM06,HM06-0510-0109.mat,7.40881753724496,0,4,24,2,1,1,1534060,1541400,1,4
HM06,HM06-0510-0109.mat,3.58229848150681,0,4,25,2,1,1,1589980,1593420,1,4
HM06,HM06-0510-0109.mat,2.23883578385412,1,4,26,2,2,1,1610300,1612480,2,3
HM06,HM06-0510-0109.mat,3.98303688894079,0,4,27,1,2,2,1628940,1632520,2,2
HM06,HM06-0510-0109.mat,2.8227021931566,1,4,28,1,1,2,1645820,1648180,2,1
HM06,HM06-0510-0109.mat,2.88094023956891,0,4,29,2,1,1,1668640,1671480,2,4
HM06,HM06-0510-0109.mat,2.89375773443886,0,4,30,2,1,1,1708040,1710620,2,4
HM06,HM06-0510-0109.mat,2.24880669558399,1,4,31,2,2,1,1726000,1728200,2,3
HM06,HM06-0510-0109.mat,2.85166239468811,1,4,32,1,1,2,1755940,1758280,2,1
HM06,HM06-0510-0109.mat,2.39882715970705,1,4,33,2,2,1,1778320,1780640,2,3
HM06,HM06-0510-0109.mat,2.79674279141155,0,4,34,1,2,2,1800080,1802440,2,2
HM06,HM06-0510-0109.mat,2.46165449892394,1,4,35,1,1,2,1826260,1828300,2,1
HM06,HM06-0510-0109.mat,3.03692812065197,0,4,36,1,2,2,1845680,1848160,2,2
HM06,HM06-0510-0109.mat,2.40373244423683,1,4,37,1,1,2,1861360,1863400,2,1
HM06,HM06-0510-0109.mat,2.96845629302147,0,4,38,1,2,2,1884780,1887220,2,2
HM06,HM06-0510-0109.mat,2.4048110118283,1,4,39,1,1,2,1903560,1905520,2,1
HM06,HM06-0510-0109.mat,2.45950489514689,0,4,40,2,1,1,1928540,1930900,2,4
HM06,HM06-0510-0109.mat,2.48876954805559,1,4,41,2,2,1,1947120,1949580,2,3
HM06,HM06-0510-0109.mat,2.71176736223954,0,4,42,2,1,1,1970560,1973280,2,4
HM06,HM06-0510-0109.mat,2.77790966116681,1,4,43,2,2,1,1996860,1999520,2,3
HM06,HM06-0510-0109.mat,9.93301593266712,0,4,44,1,2,2,2022840,2032220,2,2
HM06,HM06-0510-0109.mat,4.154869670843,1,4,45,1,1,2,2055220,2058880,2,1
HM06,HM06-0510-0109.mat,57.8542429025208,1,4,46,2,2,1,2132900,2135740,2,3
HM06,HM06-0510-0109.mat,3.38110690412239,1,4,47,1,1,2,2152700,2155320,2,1
HM06,HM06-0510-0109.mat,3.91975038921606,0,4,48,1,2,2,2173780,2176980,2,2
HM06,HM06-0510-0109.mat,2.24286460252582,1,4,49,1,1,2,2191100,2192940,2,1
HM06,HM06-0510-0109.mat,2.59049655361105,1,4,50,1,1,2,2210940,2213060,2,1
HM06,HM06-0510-0109.mat,3.14456811764902,0,4,51,2,1,1,2229420,2232580,2,4
HM06,HM06-0510-0109.mat,88.8664819469145,1,4,52,2,2,1,2312260,2316860,2,3
